Date,High,Low,Open,Close,Volume,Adj Close
2018-02-20,93.05999755859375,91.01000213623047,91.4800033569336,92.72000122070312,30911700.0,89.29020690917969
2018-02-21,93.36000061035156,91.48999786376953,92.9800033569336,91.48999786376953,26922500.0,88.10570526123047
2018-02-22,92.7300033569336,91.36000061035156,92.05000305175781,91.7300033569336,24392800.0,88.33683776855469
2018-02-23,94.06999969482422,92.36000061035156,93.5999984741211,94.05999755859375,26329200.0,90.58064270019531
2018-02-26,95.44999694824219,94.25,94.4000015258789,95.41999816894531,30199800.0,91.89031982421875
2018-02-27,95.83999633789062,94.19999694824219,95.73999786376953,94.19999694824219,25869100.0,90.71546936035156
2018-02-28,95.70999908447266,93.62999725341797,94.83999633789062,93.7699966430664,31167300.0,90.30138397216797
2018-03-01,94.56999969482422,91.83999633789062,93.98999786376953,92.8499984741211,37135600.0,89.41539764404297
2018-03-02,93.1500015258789,90.86000061035156,91.58000183105469,93.05000305175781,32830400.0,89.6080093383789
2018-03-05,94.2699966430664,92.26000213623047,92.33999633789062,93.63999938964844,23901600.0,90.17618560791016
2018-03-06,94.48999786376953,92.94000244140625,94.33999633789062,93.31999969482422,22175800.0,89.86801147460938
2018-03-07,93.94000244140625,92.43000030517578,93.16000366210938,93.86000061035156,26716100.0,90.38804626464844
2018-03-08,95.0999984741211,93.7699966430664,94.2699966430664,94.43000030517578,25887800.0,90.93695068359375
2018-03-09,96.54000091552734,95.0,95.29000091552734,96.54000091552734,36937300.0,92.96888732910156
2018-03-12,97.20999908447266,96.04000091552734,96.5,96.7699966430664,26073700.0,93.19039154052734
2018-03-13,97.23999786376953,93.97000122070312,97.0,94.41000366210938,35387800.0,90.91770935058594
2018-03-14,95.41000366210938,93.5,95.12000274658203,93.8499984741211,32132000.0,90.37841033935547
2018-03-15,94.58000183105469,92.83000183105469,93.52999877929688,94.18000030517578,27611000.0,90.69620513916016
2018-03-16,95.37999725341797,93.91999816894531,94.68000030517578,94.5999984741211,49081300.0,91.10066986083984
2018-03-19,93.9000015258789,92.11000061035156,93.73999786376953,92.88999938964844,33344100.0,89.45391082763672
2018-03-20,93.7699966430664,93.0,93.05000305175781,93.12999725341797,23075200.0,89.6850357055664
2018-03-21,94.05000305175781,92.20999908447266,92.93000030517578,92.4800033569336,24457100.0,89.05908966064453
2018-03-22,91.75,89.66000366210938,91.2699966430664,89.79000091552734,38604700.0,86.46859741210938
2018-03-23,90.45999908447266,87.08000183105469,89.5,87.18000030517578,44068900.0,83.95515441894531
2018-03-26,94.0,90.4000015258789,90.61000061035156,93.77999877929688,56396800.0,90.31098937988281
2018-03-27,95.13999938964844,88.51000213623047,94.94000244140625,89.47000122070312,56569000.0,86.16043853759766
2018-03-28,91.2300033569336,88.87000274658203,89.81999969482422,89.38999938964844,52501100.0,86.08338928222656
2018-03-29,92.29000091552734,88.4000015258789,90.18000030517578,91.2699966430664,45867500.0,87.89384460449219
2018-04-02,90.87999725341797,87.51000213623047,90.47000122070312,88.5199966430664,48515400.0,85.24557495117188
2018-04-03,90.05000305175781,87.88999938964844,89.58000183105469,89.70999908447266,37213800.0,86.39154815673828
2018-04-04,92.76000213623047,87.7300033569336,87.8499984741211,92.33000183105469,35560000.0,88.91463470458984
2018-04-05,93.06999969482422,91.4000015258789,92.44000244140625,92.37999725341797,29771900.0,88.96278381347656
2018-04-06,92.45999908447266,89.4800033569336,91.48999786376953,90.2300033569336,38026000.0,86.89232635498047
2018-04-09,93.16999816894531,90.62000274658203,91.04000091552734,90.7699966430664,31533900.0,87.4123306274414
2018-04-10,93.27999877929688,91.63999938964844,92.38999938964844,92.87999725341797,26812000.0,89.44429016113281
2018-04-11,93.29000091552734,91.4800033569336,92.01000213623047,91.86000061035156,24872100.0,88.4620132446289
2018-04-12,94.16000366210938,92.43000030517578,92.43000030517578,93.58000183105469,26758900.0,90.11839294433594
2018-04-13,94.18000030517578,92.44000244140625,94.05000305175781,93.08000183105469,23346100.0,89.63689422607422
2018-04-16,94.66000366210938,93.41999816894531,94.06999969482422,94.16999816894531,20288100.0,90.68656158447266
2018-04-17,96.54000091552734,94.87999725341797,95.0,96.06999969482422,26771000.0,92.51627349853516
2018-04-18,96.72000122070312,95.5199966430664,96.22000122070312,96.44000244140625,21043300.0,92.87260437011719
2018-04-19,97.06999969482422,95.33999633789062,96.44000244140625,96.11000061035156,23552500.0,92.55480194091797
2018-04-20,96.11000061035156,94.05000305175781,95.91000366210938,95.0,31154400.0,91.4858627319336
2018-04-23,96.29000091552734,94.62999725341797,95.73999786376953,95.3499984741211,22331800.0,91.82291412353516
2018-04-24,96.47000122070312,92.41000366210938,96.23999786376953,93.12000274658203,34524800.0,89.67540740966797
2018-04-25,93.30000305175781,90.27999877929688,93.30000305175781,92.30999755859375,33729300.0,88.89537048339844
2018-04-26,95.1500015258789,93.0999984741211,93.55000305175781,94.26000213623047,42529000.0,90.77324676513672
2018-04-27,97.9000015258789,93.91000366210938,97.5999984741211,95.81999969482422,48272800.0,92.2755355834961
2018-04-30,96.4000015258789,93.1500015258789,96.33000183105469,93.5199966430664,41523600.0,90.06059265136719
2018-05-01,95.29000091552734,92.79000091552734,93.20999908447266,95.0,31408900.0,91.4858627319336
2018-05-02,95.16999816894531,93.19000244140625,94.98999786376953,93.51000213623047,27471000.0,90.05098724365234
2018-05-03,94.93000030517578,92.44999694824219,92.95999908447266,94.06999969482422,31142500.0,90.59026336669922
2018-05-04,95.37000274658203,92.91999816894531,93.31999969482422,95.16000366210938,22531300.0,91.63994598388672
2018-05-07,96.70999908447266,95.0999984741211,95.16999816894531,96.22000122070312,24242000.0,92.66072845458984
2018-05-08,96.16000366210938,95.05999755859375,95.8499984741211,95.80999755859375,23484600.0,92.26589965820312
2018-05-09,96.97000122070312,95.05000305175781,96.01000213623047,96.94000244140625,27327400.0,93.35409545898438
2018-05-10,97.94999694824219,97.05000305175781,97.45999908447266,97.91000366210938,22388100.0,94.28822326660156
2018-05-11,97.87000274658203,97.04000091552734,97.80000305175781,97.69999694824219,16778300.0,94.08597564697266
2018-05-14,98.69000244140625,97.30999755859375,97.91999816894531,98.02999877929688,19454100.0,94.4037857055664
2018-05-15,97.8499984741211,96.33999633789062,97.23999786376953,97.31999969482422,24594000.0,93.72005462646484
2018-05-16,97.4000015258789,96.62000274658203,97.36000061035156,97.1500015258789,17384700.0,93.96185302734375
2018-05-17,97.54000091552734,95.83000183105469,96.76000213623047,96.18000030517578,17246700.0,93.023681640625
2018-05-18,96.93000030517578,96.01000213623047,96.01000213623047,96.36000061035156,17865800.0,93.19776153564453
2018-05-21,98.01000213623047,96.80000305175781,97.0,97.5999984741211,19422500.0,94.39707946777344
2018-05-22,98.16999816894531,97.19999694824219,97.68000030517578,97.5,15441200.0,94.30034637451172
2018-05-23,98.7300033569336,96.31999969482422,96.70999908447266,98.66000366210938,21251200.0,95.42229461669922
2018-05-24,98.94000244140625,96.80999755859375,98.7300033569336,98.30999755859375,26649300.0,95.08377838134766
2018-05-25,98.9800033569336,97.86000061035156,98.30000305175781,98.36000061035156,18363900.0,95.13214111328125
2018-05-29,98.87999725341797,97.2300033569336,97.83999633789062,98.01000213623047,28671000.0,94.79360961914062
2018-05-30,99.25,97.91000366210938,98.30999755859375,98.94999694824219,22158500.0,95.70277404785156
2018-05-31,99.98999786376953,98.61000061035156,99.29000091552734,98.83999633789062,34140900.0,95.59638977050781
2018-06-01,100.86000061035156,99.16999816894531,99.27999877929688,100.79000091552734,28655600.0,97.48238372802734
2018-06-04,101.86000061035156,100.8499984741211,101.26000213623047,101.66999816894531,27281600.0,98.33351135253906
2018-06-05,102.33000183105469,101.52999877929688,102.0,102.19000244140625,23514400.0,98.83645629882812
2018-06-06,102.5999984741211,101.9000015258789,102.4800033569336,102.48999786376953,21122900.0,99.12659454345703
2018-06-07,102.69000244140625,100.37999725341797,102.6500015258789,100.87999725341797,28232200.0,97.56944274902344
2018-06-08,101.94999694824219,100.54000091552734,101.08999633789062,101.62999725341797,22165100.0,98.2948226928711
2018-06-11,101.58999633789062,100.66999816894531,101.01000213623047,101.05000305175781,23490900.0,97.73384857177734
2018-06-12,101.44999694824219,100.75,101.0999984741211,101.30999755859375,18325200.0,97.9853286743164
2018-06-13,102.01000213623047,100.55999755859375,101.72000122070312,100.8499984741211,29492900.0,97.54042053222656
2018-06-14,102.02999877929688,101.0,101.6500015258789,101.41999816894531,25691800.0,98.09171295166016
2018-06-15,101.52999877929688,100.06999969482422,101.51000213623047,100.12999725341797,65738600.0,96.84403991699219
2018-06-18,101.11000061035156,99.41999816894531,100.01000213623047,100.86000061035156,23586000.0,97.55011749267578
2018-06-19,101.0,99.5,99.6500015258789,100.86000061035156,28653100.0,97.55011749267578
2018-06-20,102.5199966430664,101.12000274658203,101.37000274658203,101.87000274658203,26180800.0,98.5269546508789
2018-06-21,102.45999908447266,100.87999725341797,102.08000183105469,101.13999938964844,23198200.0,97.82090759277344
2018-06-22,100.7699966430664,99.62999725341797,100.41000366210938,100.41000366210938,38923100.0,97.1148681640625
2018-06-25,100.11000061035156,97.30000305175781,100.0,98.38999938964844,35433300.0,95.16116333007812
2018-06-26,100.08000183105469,98.75,98.81999969482422,99.08000183105469,26897200.0,95.82852172851562
2018-06-27,100.0199966430664,97.4000015258789,99.58000183105469,97.54000091552734,31298400.0,94.33905029296875
2018-06-28,99.11000061035156,97.26000213623047,97.37999725341797,98.62999725341797,26650700.0,95.39328002929688
2018-06-29,99.91000366210938,98.33000183105469,98.93000030517578,98.61000061035156,28053200.0,95.37393951416016
2018-07-02,100.05999755859375,98.0,98.0999984741211,100.01000213623047,19564500.0,96.7280044555664
2018-07-03,100.62999725341797,98.94000244140625,100.4800033569336,99.05000305175781,14670300.0,95.79949951171875
2018-07-05,99.91999816894531,99.02999877929688,99.5,99.76000213623047,18977400.0,96.48619842529297
2018-07-06,101.43000030517578,99.66999816894531,99.88999938964844,101.16000366210938,19234600.0,97.84025573730469
2018-07-09,102.25,101.25,101.6500015258789,101.8499984741211,18212000.0,98.50760650634766
2018-07-10,102.51000213623047,101.86000061035156,102.0,102.12000274658203,19293100.0,98.76873779296875
2018-07-11,102.33999633789062,101.0999984741211,101.1500015258789,101.9800033569336,19644600.0,98.63333892822266
2018-07-12,104.41000366210938,102.7300033569336,102.7699966430664,104.19000244140625,24335900.0,100.77082061767578
2018-07-13,105.5999984741211,104.08999633789062,104.37000274658203,105.43000030517578,24635200.0,101.9701156616211
2018-07-16,105.81999969482422,104.5199966430664,105.4000015258789,104.91000366210938,21786900.0,101.46719360351562
2018-07-17,106.5,104.31999969482422,104.61000061035156,105.94999694824219,25901700.0,102.47305297851562
2018-07-18,106.05000305175781,104.72000122070312,105.94000244140625,105.12000274658203,29493900.0,101.67029571533203
2018-07-19,105.30999755859375,103.88999938964844,104.93000030517578,104.4000015258789,40171600.0,100.97393035888672
2018-07-20,108.19999694824219,106.08000183105469,108.08000183105469,106.2699966430664,56004000.0,102.78255462646484
2018-07-23,108.13999938964844,106.12999725341797,106.30000305175781,107.97000122070312,29707000.0,104.42677307128906
2018-07-24,108.81999969482422,107.26000213623047,108.56999969482422,107.66000366210938,26316600.0,104.12694549560547
2018-07-25,111.1500015258789,107.5999984741211,107.95999908447266,110.83000183105469,30702100.0,107.19290924072266
2018-07-26,111.0,109.5,110.73999786376953,109.62000274658203,31372100.0,106.02262115478516
2018-07-27,110.18000030517578,106.13999938964844,110.18000030517578,107.68000030517578,37005300.0,104.14627838134766
2018-07-30,107.52999877929688,104.76000213623047,107.19000244140625,105.37000274658203,34668300.0,101.9120864868164
2018-07-31,106.72000122070312,105.37999725341797,106.48999786376953,106.08000183105469,27655200.0,102.59878540039062
2018-08-01,106.44999694824219,105.41999816894531,106.02999877929688,106.27999877929688,23628700.0,102.79222869873047
2018-08-02,108.08999633789062,104.83999633789062,105.4000015258789,107.56999969482422,26104300.0,104.03988647460938
2018-08-03,108.05000305175781,106.81999969482422,107.80000305175781,108.04000091552734,18659600.0,104.49447631835938
2018-08-06,108.41999816894531,107.55999755859375,108.12000274658203,108.12999725341797,20265900.0,104.5815200805664
2018-08-07,109.0999984741211,108.16999816894531,108.55999755859375,108.87999725341797,16080200.0,105.30691528320312
2018-08-08,109.75,108.76000213623047,109.33000183105469,109.48999786376953,15487500.0,105.89688873291016
2018-08-09,110.16000366210938,109.5999984741211,109.70999908447266,109.66999816894531,13677200.0,106.07096862792969
2018-08-10,109.69000244140625,108.37999725341797,109.41999816894531,109.0,18183700.0,105.42296600341797
2018-08-13,109.58000183105469,108.0999984741211,109.23999786376953,108.20999908447266,18472500.0,104.65889739990234
2018-08-14,109.75,108.04000091552734,108.55999755859375,109.55999755859375,16788300.0,105.96458435058594
2018-08-15,108.98999786376953,106.81999969482422,108.48999786376953,107.66000366210938,29982800.0,104.52765655517578
2018-08-16,108.86000061035156,107.30000305175781,108.30000305175781,107.63999938964844,21384300.0,104.50823974609375
2018-08-17,107.9000015258789,106.69000244140625,107.36000061035156,107.58000183105469,18061500.0,104.44998168945312
2018-08-20,107.9000015258789,106.4800033569336,107.51000213623047,106.87000274658203,17914200.0,103.76065063476562
2018-08-21,107.3499984741211,105.8499984741211,106.91999816894531,105.9800033569336,22881900.0,102.89653778076172
2018-08-22,107.33999633789062,105.77999877929688,105.8499984741211,107.05999755859375,18000600.0,103.94510650634766
2018-08-23,108.18000030517578,106.87000274658203,107.1500015258789,107.55999755859375,18167700.0,104.4305648803711
2018-08-24,108.55999755859375,107.55999755859375,107.66999816894531,108.4000015258789,17234000.0,105.2461166381836
2018-08-27,109.63999938964844,108.51000213623047,109.2699966430664,109.5999984741211,19662300.0,106.41119384765625
2018-08-28,110.5,109.79000091552734,109.94000244140625,110.26000213623047,19151500.0,107.05201721191406
2018-08-29,112.02999877929688,110.2699966430664,110.44999694824219,112.0199966430664,20818000.0,108.76078796386719
2018-08-30,112.61000061035156,111.44000244140625,111.66999816894531,111.94999694824219,22798700.0,108.69283294677734
2018-08-31,112.77999877929688,111.5199966430664,111.69000244140625,112.33000183105469,23222700.0,109.06178283691406
2018-09-04,111.95999908447266,110.22000122070312,110.8499984741211,111.70999908447266,22634600.0,108.4598159790039
2018-09-05,111.41999816894531,108.0999984741211,111.01000213623047,108.48999786376953,32872400.0,105.33349609375
2018-09-06,108.98999786376953,107.51000213623047,108.25,108.73999786376953,23477600.0,105.57623291015625
2018-09-07,108.72000122070312,107.2300033569336,108.2300033569336,108.20999908447266,22498600.0,105.06165313720703
2018-09-10,109.63999938964844,108.36000061035156,108.83999633789062,109.37999725341797,20727900.0,106.19762420654297
2018-09-11,111.58999633789062,108.88999938964844,108.9000015258789,111.23999786376953,24301800.0,108.00347900390625
2018-09-12,111.8499984741211,110.51000213623047,111.43000030517578,111.70999908447266,18891100.0,108.4598159790039
2018-09-13,113.7300033569336,112.12000274658203,112.12000274658203,112.91000366210938,26055600.0,109.62490844726562
2018-09-14,113.7300033569336,112.44000244140625,113.36000061035156,113.37000274658203,19122300.0,110.07152557373047
2018-09-17,113.69999694824219,111.86000061035156,113.69000244140625,112.13999938964844,20736500.0,108.8772964477539
2018-09-18,113.69999694824219,111.72000122070312,112.19000244140625,113.20999908447266,22170900.0,109.91617584228516
2018-09-19,113.31999969482422,111.04000091552734,113.05000305175781,111.69999694824219,21728400.0,108.4500961303711
2018-09-20,113.80000305175781,111.93000030517578,112.27999877929688,113.56999969482422,23714500.0,110.26570129394531
2018-09-21,115.29000091552734,113.51000213623047,114.0,114.26000213623047,71229700.0,110.93563079833984
2018-09-24,114.9000015258789,112.22000122070312,113.02999877929688,114.66999816894531,27334500.0,111.33368682861328
2018-09-25,115.0999984741211,113.75,114.80000305175781,114.44999694824219,22668000.0,111.1200942993164
2018-09-26,115.05999755859375,113.73999786376953,114.47000122070312,113.9800033569336,19352000.0,110.66377258300781
2018-09-27,114.91000366210938,114.19999694824219,114.77999877929688,114.41000366210938,19091300.0,111.0812759399414
2018-09-28,114.56999969482422,113.68000030517578,114.19000244140625,114.37000274658203,21647800.0,111.04242706298828
2018-10-01,115.68000030517578,114.7300033569336,114.75,115.61000061035156,18883100.0,112.24635314941406
2018-10-02,115.83999633789062,114.44000244140625,115.30000305175781,115.1500015258789,20787200.0,111.79973602294922
2018-10-03,116.18000030517578,114.93000030517578,115.41999816894531,115.16999816894531,16648000.0,111.81915283203125
2018-10-04,114.76000213623047,111.62999725341797,114.61000061035156,112.79000091552734,34821700.0,109.5083999633789
2018-10-05,113.16999816894531,110.63999938964844,112.62999725341797,112.12999725341797,29068900.0,108.86760711669922
2018-10-08,112.02999877929688,109.33999633789062,111.66000366210938,110.8499984741211,29640600.0,107.62484741210938
2018-10-09,113.08000183105469,110.80000305175781,111.13999938964844,112.26000213623047,26198600.0,108.99381256103516
2018-10-10,111.5,105.79000091552734,111.23999786376953,106.16000366210938,61376300.0,103.07130432128906
2018-10-11,108.93000030517578,104.19999694824219,105.3499984741211,105.91000366210938,63904300.0,102.82857513427734
2018-10-12,111.23999786376953,107.12000274658203,109.01000213623047,109.56999969482422,47742100.0,106.38208770751953
2018-10-15,109.4800033569336,106.94999694824219,108.91000366210938,107.5999984741211,32068100.0,104.46939086914062
2018-10-16,111.41000366210938,108.94999694824219,109.54000091552734,111.0,31610200.0,107.77047729492188
2018-10-17,111.80999755859375,109.55000305175781,111.68000030517578,110.70999908447266,26548200.0,107.4889144897461
2018-10-18,110.52999877929688,107.83000183105469,110.0999984741211,108.5,32506200.0,105.34320831298828
2018-10-19,110.86000061035156,108.20999908447266,108.93000030517578,108.66000366210938,32785500.0,105.49856567382812
2018-10-22,110.54000091552734,108.23999786376953,109.31999969482422,109.62999725341797,26545600.0,106.44032287597656
2018-10-23,108.97000122070312,105.11000061035156,107.7699966430664,108.0999984741211,43770400.0,104.9548568725586
2018-10-24,108.48999786376953,101.58999633789062,108.41000366210938,102.31999969482422,63897800.0,99.343017578125
2018-10-25,109.2699966430664,106.1500015258789,106.55000305175781,108.30000305175781,61646800.0,105.14904022216797
2018-10-26,108.75,104.76000213623047,105.69000244140625,106.95999908447266,55523100.0,103.8480224609375
2018-10-29,108.69999694824219,101.62999725341797,108.11000061035156,103.8499984741211,55162000.0,100.82849884033203
2018-10-30,104.37999725341797,100.11000061035156,103.66000366210938,103.7300033569336,65350900.0,100.71199035644531
2018-10-31,108.13999938964844,105.38999938964844,105.44000244140625,106.80999755859375,51062400.0,103.70237731933594
2018-11-01,107.31999969482422,105.52999877929688,107.05000305175781,105.91999816894531,33384200.0,102.83827209472656
2018-11-02,107.31999969482422,104.9800033569336,106.4800033569336,106.16000366210938,37680200.0,103.07130432128906
2018-11-05,107.73999786376953,105.9000015258789,106.37000274658203,107.51000213623047,27922100.0,104.38201904296875
2018-11-06,108.83999633789062,106.27999877929688,107.37999725341797,107.72000122070312,24340200.0,104.58590698242188
2018-11-07,112.23999786376953,109.4000015258789,109.44000244140625,111.95999908447266,37901700.0,108.70254516601562
2018-11-08,112.20999908447266,110.91000366210938,111.80000305175781,111.75,25644100.0,108.49864959716797
2018-11-09,111.44999694824219,108.76000213623047,110.8499984741211,109.56999969482422,32039200.0,106.38208770751953
2018-11-12,109.95999908447266,106.0999984741211,109.41999816894531,106.87000274658203,33621800.0,103.76065063476562
2018-11-13,108.73999786376953,106.63999938964844,107.55000305175781,106.94000244140625,35374600.0,103.82859802246094
2018-11-14,108.26000213623047,104.47000122070312,108.0999984741211,104.97000122070312,39495100.0,102.35619354248047
2018-11-15,107.80000305175781,103.91000366210938,104.98999786376953,107.27999877929688,38505200.0,104.60868072509766
2018-11-16,108.87999725341797,106.80000305175781,107.08000183105469,108.29000091552734,33502100.0,105.5935287475586
2018-11-19,108.55999755859375,103.55000305175781,108.2699966430664,104.62000274658203,44773900.0,102.01492309570312
2018-11-20,102.97000122070312,99.3499984741211,101.80000305175781,101.70999908447266,64052500.0,99.17737579345703
2018-11-21,104.43000030517578,102.23999786376953,103.5999984741211,103.11000061035156,28130600.0,100.54252624511719
2018-11-23,103.80999755859375,102.0,102.16999816894531,103.06999969482422,13823100.0,100.5035171508789
2018-11-26,106.62999725341797,104.58000183105469,104.79000091552734,106.47000122070312,32336200.0,103.81885528564453
2018-11-27,107.33000183105469,105.36000061035156,106.2699966430664,107.13999938964844,29124500.0,104.47216033935547
2018-11-28,111.33000183105469,107.86000061035156,107.88999938964844,111.12000274658203,46788500.0,108.35306549072266
2018-11-29,111.12000274658203,109.02999877929688,110.33000183105469,110.19000244140625,28123200.0,107.44622039794922
2018-11-30,110.97000122070312,109.36000061035156,110.69999694824219,110.88999938964844,33665600.0,108.12879180908203
2018-12-03,113.41999816894531,110.7300033569336,113.0,112.08999633789062,34732800.0,109.29889678955078
2018-12-04,112.63999938964844,108.20999908447266,111.94000244140625,108.5199966430664,45197000.0,105.81778717041016
2018-12-06,109.23999786376953,105.0,105.81999969482422,109.19000244140625,49107400.0,106.47112274169922
2018-12-07,109.44999694824219,104.30000305175781,108.37999725341797,104.81999969482422,45044900.0,102.2099380493164
2018-12-10,107.9800033569336,103.88999938964844,104.80000305175781,107.58999633789062,40801500.0,104.91094970703125
2018-12-11,110.94999694824219,107.44000244140625,109.80000305175781,108.58999633789062,42381900.0,105.88606262207031
2018-12-12,111.2699966430664,109.04000091552734,110.88999938964844,109.08000183105469,36183000.0,106.36386108398438
2018-12-13,110.87000274658203,108.62999725341797,109.58000183105469,109.44999694824219,31333400.0,106.72463989257812
2018-12-14,109.26000213623047,105.5,108.25,106.02999877929688,47043100.0,103.38980865478516
2018-12-17,105.80000305175781,101.70999908447266,105.41000366210938,102.88999938964844,56957300.0,100.32799530029297
2018-12-18,104.51000213623047,102.5199966430664,103.75,103.97000122070312,49319200.0,101.381103515625
2018-12-19,106.87999725341797,101.3499984741211,103.6500015258789,103.69000244140625,68198200.0,101.10807037353516
2018-12-20,104.30999755859375,98.77999877929688,103.05000305175781,101.51000213623047,70334200.0,98.98236846923828
2018-12-21,103.0,97.45999908447266,101.62999725341797,98.2300033569336,111242100.0,95.78402709960938
2018-12-24,97.97000122070312,93.9800033569336,97.68000030517578,94.12999725341797,43935200.0,91.78612518310547
2018-12-26,100.69000244140625,93.95999908447266,95.13999938964844,100.55999755859375,51634800.0,98.05601501464844
2018-12-27,101.19000244140625,96.4000015258789,99.30000305175781,101.18000030517578,49498500.0,98.66057586669922
2018-12-28,102.41000366210938,99.5199966430664,102.08999633789062,100.38999938964844,38196300.0,97.89025115966797
2018-12-31,102.4000015258789,100.44000244140625,101.29000091552734,101.56999969482422,33173800.0,99.04086303710938
2019-01-02,101.75,98.94000244140625,99.55000305175781,101.12000274658203,35329300.0,98.60206604003906
2019-01-03,100.19000244140625,97.19999694824219,100.0999984741211,97.4000015258789,42579100.0,94.97469329833984
2019-01-04,102.51000213623047,98.93000030517578,99.72000122070312,101.93000030517578,44060600.0,99.39189910888672
2019-01-07,103.2699966430664,100.9800033569336,101.63999938964844,102.05999755859375,35656100.0,99.51866912841797
2019-01-08,103.97000122070312,101.70999908447266,103.04000091552734,102.80000305175781,31514400.0,100.240234375
2019-01-09,104.87999725341797,103.23999786376953,103.86000061035156,104.2699966430664,32280800.0,101.67362213134766
2019-01-10,103.75,102.37999725341797,103.22000122070312,103.5999984741211,30067600.0,101.02032470703125
2019-01-11,103.44000244140625,101.63999938964844,103.19000244140625,102.80000305175781,28314200.0,100.240234375
2019-01-14,102.87000274658203,101.26000213623047,101.9000015258789,102.05000305175781,28437100.0,99.5089111328125
2019-01-15,105.05000305175781,101.87999725341797,102.51000213623047,105.01000213623047,31587600.0,102.39521026611328
2019-01-16,106.26000213623047,104.95999908447266,105.26000213623047,105.37999725341797,29853900.0,102.75599670410156
2019-01-17,106.62999725341797,104.76000213623047,105.0,106.12000274658203,28393000.0,103.47757720947266
2019-01-18,107.9000015258789,105.91000366210938,107.45999908447266,107.70999908447266,37427600.0,105.0279769897461
2019-01-22,107.0999984741211,104.86000061035156,106.75,105.68000030517578,32371300.0,103.04851531982422
2019-01-23,107.04000091552734,105.33999633789062,106.12000274658203,106.70999908447266,25874300.0,104.05287170410156
2019-01-24,107.0,105.33999633789062,106.86000061035156,106.19999694824219,23164800.0,103.55557250976562
2019-01-25,107.87999725341797,106.19999694824219,107.23999786376953,107.16999816894531,31225600.0,104.50142669677734
